sample	gca	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio	totalBases	adjust_mapped_fragment_num	adjust_mapped_ref_bases	adjust_signal_ratio	adjusted_cov	adjusted_total_bases	adjusted_mapped_fragment_num	adjusted_mapped_ref_bases	adjusted_signal_ratio	Annotated_ratio	Unnotated_ratio
rand.74	AF086833	19	17	12951	38	68.3106	251	0	88.0229	15037	17	13709	91.1684511538206	72.3086660688855	15037	17	13709	91.1684511538206	8.83154884617942	7.105427357601e-15
rand.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.23	AF086833	1	1	18853	2	99.4409	365	0	99.5985	18929	1	18929	100	99.8417638061079	18929	1	18929	100	0	0
rand.44	AF086833	1	1	18858	2	99.4673	367	0	99.6987	18915	1	18915	100	99.7679202489583	18915	1	18915	100	0	0
rand.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rand.52	LT605058	6	6	1821	12	9.6049	78	8	88.7097	2046	6	2046	100	10.7917084234401	2046	6	2046	100	0	0
rand.45	AF086833	3	1	18858	2	99.4673	367	0	92.9882	20280	1	18908	93.2347140039448	99.7309984703835	20280	1	18908	93.2347140039448	6.76528599605523	0
rand.26	KU182898	9	9	7099	18	37.4440	110	0	96.4562	7365	9	7365	100	38.8469856005064	7365	9	7365	100	0	0
rand.96	AF086833	18	2	18858	6	99.4673	368	0	69.7725	27336	2	19723	72.1502780216564	100	27336	2	19723	72.1502780216564	14.2083699151302	13.6413520632134
rand.66	AF086833	15	3	18801	8	99.1666	368	0	72.2556	26773	3	19999	74.6983901692003	100	26233	3	19999	76.2360385773644	17.5122936759044	6.25166774673122
rand.38	AF086833	1	1	18858	2	99.4673	367	0	99.6934	18916	1	18916	100	99.7731947887547	18916	1	18916	100	0	0
rand.41	AF086833	1	1	18858	4	99.4673	367	0	99.8314	18975	1	18975	100	100	18975	1	18975	100	0	0
rand.18	AF086833	23	2	18873	4	99.5464	367	0	62.5373	30529	2	19696	64.5157063775427	100	29991	2	19696	65.6730352439065	33.2366376579641	1.09032709812943
rand.73	AF086833	21	2	18873	6	99.5464	367	0	65.1828	29270	2	19682	67.2429108302016	100	29270	2	19682	67.2429108302016	28.0901947386402	4.66689443115817
